x,y,Country,region_name,SSP1_1p5_Score,SSP1_2p0_Score,SSP1_3p0_Score
13.75,14.75,Niger,Diffa,1.56,1.56,1.56
14.25,14.75,Chad,Kanem,1.56,1.56,1.56
14.75,14.75,Chad,Kanem,1.56,1.56,1.56
15.25,14.75,Chad,Kanem,1.56,1.56,1.56
15.75,14.75,Chad,Kanem,1.56,1.56,1.56
16.25,14.75,Chad,Barh El Gazel,1.56,1.56,1.56
16.75,14.75,Chad,Barh El Gazel,1.56,1.56,1.56
17.25,14.75,Chad,Barh El Gazel,1.56,1.56,1.56
17.75,14.75,Chad,Barh El Gazel,1.56,1.56,1.56
18.25,14.75,Chad,Batha,1.56,1.56,1.56
18.75,14.75,Chad,Batha,1.56,1.56,1.56
19.25,14.75,Chad,Batha,1.56,1.56,1.56
19.75,14.75,Chad,Batha,1.56,1.56,1.56
20.25,14.75,Chad,Wadi Fira,1.56,1.56,1.56
20.75,14.75,Chad,Wadi Fira,1.56,1.56,1.56
21.25,14.75,Chad,Wadi Fira,1.56,1.56,1.56
21.75,14.75,Chad,Wadi Fira,1.56,1.56,1.56
22.25,14.75,Chad,Wadi Fira,1.56,1.56,1.56
22.75,14.75,Sudan,Western Darfur,1.56,1.56,1.56
23.25,14.75,Sudan,Western Darfur,1.56,1.56,1.56
23.75,14.75,Sudan,Western Darfur,0.789127364028915,3.0,3.0
24.25,14.75,Sudan,North Darfur,0.789127364028915,3.0,3.0
24.75,14.75,Sudan,North Darfur,0.789127364028915,3.0,3.0
25.25,14.75,Sudan,North Darfur,0.789127364028915,3.0,3.0
25.75,14.75,Sudan,North Darfur,1.56,1.56,1.56
26.25,14.75,Sudan,North Darfur,1.56,1.56,1.56
26.75,14.75,Sudan,North Darfur,1.56,1.56,1.56
27.25,14.75,Sudan,North Kordufan,1.56,1.56,1.56
27.75,14.75,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
28.25,14.75,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
28.75,14.75,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
29.25,14.75,Sudan,North Kordufan,1.41210458983463,2.59994694245581,3.0
29.75,14.75,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.25,14.75,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
30.75,14.75,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.25,14.75,Sudan,North Kordufan,1.66109643664121,2.81169357697267,3.0
31.75,14.75,Sudan,North Kordufan,2.1672640299392,3.0,3.0
32.25,14.75,Sudan,White Nile,2.1672640299392,3.0,3.0
32.75,14.75,Sudan,Gezira,2.1672640299392,3.0,3.0
33.25,14.75,Sudan,Gezira,2.1672640299392,3.0,3.0
33.75,14.75,Sudan,Gezira,1.60711146984143,3.0,3.0
34.25,14.75,Sudan,Gedarif,1.60711146984143,3.0,3.0
34.75,14.75,Sudan,Gedarif,1.60711146984143,3.0,3.0
35.25,14.75,Sudan,Gedarif,1.60711146984143,3.0,3.0
35.75,14.75,Sudan,Kassala,1.36877534300347,2.59958279570717,3.0
36.25,14.75,Sudan,Gedarif,0.731294310456975,1.67979531215902,3.0
36.75,14.75,Eritrea,Gash Barka,0.731294310456975,1.67979531215902,3.0
37.25,14.75,Eritrea,Gash Barka,0.655200701215495,1.60056712396418,2.85466361644551
37.75,14.75,Eritrea,Gash Barka,1.56,1.56,0.39453408180767
38.25,14.75,Eritrea,Maekel,1.56,1.56,1.56
38.75,14.75,Eritrea,Maekel,1.56,1.56,0.39453408180767
39.25,14.75,Eritrea,Maekel,1.56,1.56,0.39453408180767
39.75,14.75,Eritrea,Debub,1.56,1.56,1.56
40.25,14.75,Eritrea,Debub,1.56,1.56,1.56
-16.75,14.25,Senegal,Fatick,1.0752972848685,2.09669878881109,2.88856312529416
-16.25,14.25,Senegal,Kaolack,1.49614707079456,2.79913171922326,3.0
-15.75,14.25,Senegal,Kaffrine,1.49614707079456,2.79913171922326,3.0
-15.25,14.25,Senegal,Kaffrine,1.49614707079456,2.79913171922326,3.0
-14.75,14.25,Senegal,Kaffrine,1.49614707079456,2.79913171922326,3.0
-14.25,14.25,Senegal,Tambacounda,0.968608435381004,1.99720132379071,2.61421635556626
-13.75,14.25,Senegal,Tambacounda,0.968608435381004,1.99720132379071,2.61421635556626
-13.25,14.25,Senegal,Tambacounda,0.968608435381004,1.99720132379071,2.61421635556626
-12.75,14.25,Senegal,Tambacounda,0.663840308643225,1.82329949602322,2.50913538934272
-12.25,14.25,Senegal,Tambacounda,0.761656549360623,1.97851998428453,3.0
-11.75,14.25,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
-11.25,14.25,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
-10.75,14.25,Mali,Kayes,0.761656549360623,1.97851998428453,3.0
